batch,kernel_time,flops,utils,kernel_name
11600,8582.8,158.73,0.9562,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11604,8544.6,159.49,0.96078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11608,8534.8,159.73,0.96223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11612,8514.0,160.17,0.96488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11616,8535.8,159.82,0.96277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11620,8443.8,161.62,0.97361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11624,8465.8,161.25,0.97139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11628,8477.0,161.09,0.97042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11632,8468.4,161.31,0.97175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11636,8448.4,161.75,0.9744,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11640,8420.6,162.34,0.97795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11644,8440.2,162.02,0.97602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11648,8383.8,163.17,0.98295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11652,8526.8,160.48,0.96675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11656,8558.2,159.95,0.96355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11660,8669.8,157.95,0.95151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11664,8676.2,157.88,0.95108,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11668,8671.0,158.03,0.95199,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11672,8745.8,156.73,0.94416,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11676,8636.0,158.78,0.95651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11680,8622.6,159.08,0.95831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11684,8602.4,159.51,0.9609,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11688,8599.0,159.63,0.96163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11692,8627.0,159.16,0.9588,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11696,8572.6,160.23,0.96524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11700,8538.0,160.93,0.96946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11704,8557.0,160.63,0.96765,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11708,8557.4,160.68,0.96795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11712,8594.6,160.04,0.9641,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11716,8573.0,160.5,0.96687,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11720,8622.4,159.63,0.96163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11724,8652.2,159.14,0.95867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11728,8678.8,158.7,0.95602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11732,8689.2,158.57,0.95524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11736,8633.8,159.64,0.96169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11740,8632.4,159.72,0.96217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11744,8639.6,159.64,0.96169,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11748,8618.2,160.09,0.9644,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11752,8645.0,159.65,0.96175,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11756,8603.0,160.48,0.96675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11760,8606.6,160.47,0.96669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11764,8575.2,161.11,0.97054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11768,8576.8,161.14,0.97072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11772,8593.2,160.88,0.96916,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11776,8610.4,160.62,0.96759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11780,8674.6,159.48,0.96072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11784,8724.4,158.63,0.9556,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11788,8761.0,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11792,8746.4,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11796,8708.2,159.08,0.95831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11800,8740.8,158.54,0.95506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11804,8733.6,158.73,0.9562,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11808,8724.8,158.94,0.95747,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11812,8732.4,158.86,0.95699,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11816,8729.8,158.96,0.95759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11820,8709.4,159.38,0.96012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11824,8729.2,159.08,0.95831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11828,8675.4,160.12,0.96458,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11832,8703.4,159.66,0.96181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11836,8729.2,159.24,0.95928,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11840,8730.4,159.27,0.95946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11844,8767.2,158.66,0.95578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11848,8758.4,158.87,0.95705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11852,8735.4,159.34,0.95988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11856,8769.2,158.78,0.95651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11860,8767.6,158.86,0.95699,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11864,8739.0,159.44,0.96048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11868,8733.0,159.6,0.96145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11872,8761.6,159.13,0.95861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11876,8748.8,159.42,0.96036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11880,8673.0,160.87,0.9691,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11884,8682.0,160.75,0.96837,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11888,8713.2,160.23,0.96524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11892,8732.0,159.94,0.96349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11896,8713.4,160.34,0.9659,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11900,8717.8,160.31,0.96572,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11904,8735.8,160.03,0.96404,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11908,8841.8,158.17,0.95283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11912,8831.0,158.41,0.95428,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11916,8786.0,159.28,0.95952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11920,8871.8,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11924,8819.2,158.79,0.95657,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11928,8779.6,159.56,0.9612,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11932,8814.4,158.98,0.95771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11936,8740.0,160.39,0.9662,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11940,8701.6,161.15,0.97078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11944,8803.2,159.34,0.95988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11948,8801.2,159.43,0.96042,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11952,8749.6,160.42,0.96639,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11956,8777.2,159.97,0.96367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11960,8849.8,158.71,0.95608,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11964,8846.0,158.84,0.95687,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11968,8848.0,158.85,0.95693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11972,8802.4,159.73,0.96223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11976,8853.2,158.87,0.95705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11980,8834.2,159.26,0.9594,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11984,8750.6,160.84,0.96892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11988,8848.8,159.1,0.95843,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11992,8872.6,158.73,0.9562,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
11996,8811.8,159.88,0.96313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12000,8795.0,160.24,0.9653,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12004,8867.2,158.99,0.95777,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12008,8768.2,160.83,0.96886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12012,8831.2,159.74,0.96229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12016,8854.8,159.37,0.96006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12020,8876.0,159.04,0.95807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12024,8837.6,159.78,0.96253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12028,8840.6,159.78,0.96253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12032,8869.8,159.31,0.9597,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12036,8987.8,157.27,0.94741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12040,8938.0,158.2,0.95301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12044,8915.2,158.66,0.95578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12048,8971.6,157.71,0.95006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12052,8939.2,158.34,0.95386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12056,8896.8,159.14,0.95867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12060,8956.6,158.13,0.95259,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12064,8956.0,158.2,0.95301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12068,8939.8,158.54,0.95506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12072,8897.4,159.34,0.95988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12076,8978.0,157.97,0.95163,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12080,8867.4,159.99,0.9638,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12084,8914.6,159.19,0.95898,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12088,8972.6,158.22,0.95313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12092,8939.4,158.86,0.95699,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12096,8938.0,158.93,0.95741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12100,8970.2,158.42,0.95434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12104,8938.8,159.03,0.95801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12108,8918.8,159.44,0.96048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12112,8959.8,158.76,0.95639,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12116,8940.0,159.16,0.9588,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12120,8927.4,159.44,0.96048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12124,8946.8,159.15,0.95873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12128,8982.8,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12132,8921.8,159.7,0.96205,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12136,8961.2,159.05,0.95813,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12140,8972.0,158.91,0.95729,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12144,8916.8,159.95,0.96355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12148,8930.2,159.76,0.96241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12152,8971.2,159.08,0.95831,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12156,8944.2,159.61,0.96151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12160,8947.6,159.6,0.96145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12164,8939.4,159.8,0.96265,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12168,8955.6,159.57,0.96127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12172,8947.0,159.77,0.96247,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12176,8926.0,160.2,0.96506,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12180,8952.4,159.78,0.96253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12184,8929.8,160.24,0.9653,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12188,8964.2,159.68,0.96193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12192,8995.8,159.17,0.95886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12196,8949.8,160.04,0.9641,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12200,8961.8,159.88,0.96313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12204,8976.0,159.68,0.96193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12208,8950.4,160.18,0.96494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12212,8964.2,159.99,0.9638,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12216,8955.8,160.19,0.965,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12220,8870.2,161.79,0.97464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12224,8881.4,161.64,0.97373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12228,8897.0,161.41,0.97235,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12232,8914.8,161.14,0.97072,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12236,8967.0,160.25,0.96536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12240,8985.8,159.97,0.96367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12244,8952.6,160.62,0.96759,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12248,8919.0,161.27,0.97151,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12252,8959.0,160.61,0.96753,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12256,8929.2,161.2,0.97108,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12260,8924.2,161.34,0.97193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12264,8953.2,160.87,0.9691,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12268,9013.4,159.85,0.96295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12272,8983.0,160.44,0.96651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12276,8958.2,160.94,0.96952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12280,8914.2,161.78,0.97458,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12284,8925.4,161.63,0.97367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12288,8954.2,161.17,0.9709,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12292,9010.4,160.21,0.96512,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12296,9037.6,159.78,0.96253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12300,9023.6,160.08,0.96434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12304,9029.8,160.02,0.96398,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12308,9071.4,159.34,0.95988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12312,9038.6,159.97,0.96367,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12316,9038.6,160.02,0.96398,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12320,9118.4,158.68,0.9559,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12324,9095.4,159.13,0.95861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12328,9112.8,158.88,0.95711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12332,9115.4,158.88,0.95711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12336,9034.6,160.36,0.96602,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12340,9072.6,159.74,0.96229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12344,9088.4,159.51,0.9609,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12348,9033.2,160.54,0.96711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12352,9102.6,159.36,0.96,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12356,9063.2,160.11,0.96452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12360,9034.2,160.67,0.96789,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12364,9124.8,159.13,0.95861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12368,9024.6,160.95,0.96958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12372,9023.6,161.02,0.97,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12376,9134.4,159.12,0.95855,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12380,9094.0,159.88,0.96313,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12384,9079.2,160.19,0.965,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12388,9083.4,160.17,0.96488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12392,9070.8,160.44,0.96651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12396,9061.6,160.66,0.96783,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12400,9020.6,161.44,0.97253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12404,9076.2,160.5,0.96687,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12408,9067.6,160.7,0.96807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12412,9032.8,161.38,0.97217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12416,9068.8,160.79,0.96861,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12420,9221.6,158.17,0.95283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12424,9199.8,158.6,0.95542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12428,9187.0,158.87,0.95705,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12432,9170.6,159.21,0.9591,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12436,9172.0,159.23,0.95922,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12440,9227.2,158.33,0.9538,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12444,9169.2,159.38,0.96012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12448,9149.2,159.78,0.96253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12452,9174.4,159.4,0.96024,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12456,9176.0,159.42,0.96036,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12460,9168.8,159.6,0.96145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12464,9127.2,160.38,0.96614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12468,9149.2,160.04,0.9641,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12472,9231.0,158.67,0.95584,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12476,9141.2,160.28,0.96554,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12480,9217.8,159.0,0.95783,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12484,9186.6,159.59,0.96139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12488,9171.4,159.91,0.96331,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12492,9226.0,159.01,0.95789,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12496,9105.8,161.17,0.9709,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12500,9165.0,160.18,0.96494,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12504,9131.0,160.82,0.9688,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12508,9165.4,160.27,0.96548,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12512,9138.4,160.8,0.96867,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12516,9104.6,161.44,0.97253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12520,9176.2,160.24,0.9653,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12524,9134.6,161.02,0.97,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12528,9180.6,160.26,0.96542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12532,9233.6,159.39,0.96018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12536,9195.8,160.1,0.96446,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12540,9207.8,159.94,0.96349,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
12544,9193.0,160.25,0.96536,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
