batch,kernel_time,flops,utils,kernel_name
27060,24128.01,131.71,0.79343,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27064,24126.98,131.74,0.79361,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27068,24113.26,131.83,0.79416,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27072,24125.3,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27076,24135.45,131.75,0.79367,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27080,24148.27,131.7,0.79337,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27084,24163.72,131.63,0.79295,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27088,24170.35,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27092,24141.34,131.79,0.79392,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27096,24147.5,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27100,24149.53,131.79,0.79392,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27104,24156.18,131.77,0.7938,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27108,24162.57,131.76,0.79373,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27112,24146.37,131.86,0.79434,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27116,24152.47,131.85,0.79428,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27120,24157.16,131.84,0.79422,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27124,24148.33,131.91,0.79464,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27128,24161.58,131.86,0.79434,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27132,24167.28,131.85,0.79428,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27136,24160.14,131.91,0.79464,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
27140,20005.51,159.32,0.95976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27144,19894.83,160.23,0.96524,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27148,19837.26,160.72,0.96819,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27152,19775.94,161.24,0.97133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27156,19794.56,161.12,0.9706,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27160,19942.33,159.95,0.96355,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27164,20541.96,155.3,0.93554,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27168,20627.5,154.68,0.93181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27172,20628.14,154.7,0.93193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27176,20348.97,156.84,0.94482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27180,19902.91,160.38,0.96614,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27184,19835.88,160.95,0.96958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27188,20260.99,157.59,0.94934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27192,20444.44,156.2,0.94096,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27196,20540.01,155.5,0.93675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27200,20565.0,155.33,0.93572,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
27204,20593.9,155.14,0.93458,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27208,20274.21,157.61,0.94946,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27212,20266.6,157.69,0.94994,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27216,20682.13,154.54,0.93096,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27220,20891.69,153.01,0.92175,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27224,21045.5,151.92,0.91518,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27228,20758.61,154.04,0.92795,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27232,20431.83,156.53,0.94295,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27236,20331.18,157.33,0.94777,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27240,20600.33,155.29,0.93548,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27244,20688.21,154.66,0.93169,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27248,20879.76,153.26,0.92325,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27252,20882.0,153.27,0.92331,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27256,20667.05,154.88,0.93301,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27260,20393.64,156.98,0.94566,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27264,20524.03,156.01,0.93982,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27268,20738.78,154.41,0.93018,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27272,20759.27,154.28,0.9294,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27276,20857.26,153.58,0.92518,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27280,20801.16,154.02,0.92783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27284,20532.98,156.05,0.94006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27288,20410.18,157.02,0.9459,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27292,20587.93,155.68,0.93783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27296,20676.6,155.04,0.93398,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27300,20737.16,154.61,0.93139,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27304,20805.97,154.12,0.92843,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27308,20801.38,154.18,0.9288,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27312,20552.55,156.07,0.94018,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27316,20438.09,156.96,0.94554,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27320,20602.82,155.73,0.93813,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27324,20649.73,155.4,0.93614,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
27328,20761.4,154.59,0.93127,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
